交易币对,首次买入时间,首次买入价格,首次买入数量,加仓1买入价格,加仓1买入数量,加仓2买入价格,加仓2买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
SOL_USDT,2021-07-29 23:00:00+00:00,31.235,280.05746532813544,32.212,271.5632351149978,33.447,261.5360100913179,2021-09-10 23:00:00+00:00,179.6,813.1567105344511,26242.784788572928,172.28573000056033,119627.87,486802.46,24.57%,455.85%
LINK_USDT,2021-08-25 23:00:00+00:00,26.612,394.2523274586919,,,,,2021-08-26 23:00:00+00:00,24.39,394.2523274586919,10491.842938330708,20.107657205048206,-896.14,485906.32,-0.18%,-8.54%
XRP_USDT,2021-08-27 23:00:00+00:00,1.1918,9060.799130011184,,,,,2021-08-29 23:00:00+00:00,1.1408,9060.799130011184,10798.660403147329,21.13522005066409,-483.24,485423.09,-0.10%,-4.47%
DOGE_USDT,2021-08-27 23:00:00+00:00,0.2944,34890.74370579748,,,,,2021-08-28 23:00:00+00:00,0.286,34890.74370579748,10271.834946986779,20.250587646844863,-313.33,485109.75,-0.06%,-3.05%
MATIC_USDT,2021-08-27 23:00:00+00:00,1.518,6950.833159523917,,,,,2021-08-29 23:00:00+00:00,1.418,6950.833159523917,10551.364736157306,20.40764615636222,-715.49,484394.26,-0.15%,-6.78%
ETH_USDT,2021-08-27 23:00:00+00:00,3273.45,5.119987727074888,3323.75,5.042504347557214,3429.95,4.886375552178105,2021-09-07 23:00:00+00:00,3434.57,15.048867626810209,50280.07147557987,101.9664607605934,1304.35,485698.61,0.27%,2.59%
ICP_USDT,2021-08-28 23:00:00+00:00,65.08,127.0304418304762,68.63,120.45958260713088,70.8,116.767530428353,2021-08-31 23:00:00+00:00,62.78,364.25755486596006,24801.423462982173,47.669512757467146,-1981.00,483717.61,-0.41%,-7.99%
XRP_USDT,2021-08-31 23:00:00+00:00,1.1856,9897.292195939606,1.2246,9582.091807533889,,,2021-09-07 23:00:00+00:00,1.1292,19479.384003473493,23468.459255011996,45.464579671734256,-1517.80,482199.81,-0.31%,-6.47%
FIL_USDT,2021-08-31 23:00:00+00:00,75.97,197.1073252904314,77.44,193.365747705502,84.46,177.29390838638497,2021-09-10 23:00:00+00:00,82.43,567.7669813823184,44922.73050694222,91.72376278228674,1786.58,483986.38,0.37%,3.98%
LINK_USDT,2021-09-01 00:00:00+00:00,26.35,443.80253151667046,27.07,431.99840064515206,27.86,419.7486254653362,2021-09-08 23:00:00+00:00,27.16,1295.5495576271587,35082.5901163928,70.26971610154644,34.27,484020.65,0.01%,0.10%
BTC_USDT,2021-09-01 23:00:00+00:00,48810.52,0.459515006541012,,,,,2021-09-07 23:00:00+00:00,46863.73,0.459515006541012,22429.166417070195,43.963753614556424,-938.54,483082.11,-0.19%,-4.18%
TRX_USDT,2021-09-08 23:00:00+00:00,0.09272,158664.39632925866,0.09551,154029.55530990328,,,2021-09-10 23:00:00+00:00,0.09075,312693.9516391619,29422.725655297723,57.79970176655168,-1103.55,481978.56,-0.23%,-3.75%
ETH_USDT,2021-09-08 23:00:00+00:00,3499.0,4.755054566213763,,,,,2021-09-09 23:00:00+00:00,3424.93,4.755054566213763,16637.93592718196,32.923664962644466,-385.13,481593.43,-0.08%,-2.31%
DOT_USDT,2021-09-09 23:00:00+00:00,29.82,342.64032217567103,31.77,321.6095186426978,,,2021-09-10 23:00:00+00:00,29.19,664.2498408183689,20435.06881455702,39.82452166804521,-1085.44,480507.99,-0.23%,-5.31%
SHIB_USDT,2021-09-10 00:00:00+00:00,7.4e-06,1397844050.3039997,,,,,2021-09-10 23:00:00+00:00,7e-06,1397844050.3039997,10344.045972249598,20.128954324377595,-579.27,479928.72,-0.12%,-5.60%
FIL_USDT,2021-09-12 23:00:00+00:00,83.63,159.26085521649014,,,,,2021-09-13 23:00:00+00:00,77.96,159.26085521649014,13318.98532175507,25.73496159443264,-928.74,478999.98,-0.19%,-6.97%
LINK_USDT,2021-09-12 23:00:00+00:00,29.42,505.2978456304671,,,,,2021-09-13 23:00:00+00:00,26.96,505.2978456304671,14865.862618448344,28.48869253664573,-1271.52,477728.46,-0.27%,-8.55%
LINK_USDT,2021-09-14 23:00:00+00:00,30.8,477.0136192991623,31.89,460.70929678313576,,,2021-09-17 23:00:00+00:00,27.72,937.722916082298,29384.038948828398,55.37771818262971,-3445.74,474282.72,-0.73%,-11.73%
FIL_USDT,2021-09-15 23:00:00+00:00,86.23,166.005347256396,89.55,159.85082181930795,,,2021-09-18 23:00:00+00:00,84.3,325.856169075704,28629.282187838053,56.0989572409199,-1215.71,473067.01,-0.26%,-4.25%
ETH_USDT,2021-09-15 23:00:00+00:00,3613.55,6.424261910642713,,,,,2021-09-17 23:00:00+00:00,3399.81,6.424261910642713,23214.391627202975,45.05566151362517,-1418.18,471648.83,-0.30%,-6.11%
BTC_USDT,2021-09-15 23:00:00+00:00,48121.41,0.630826612303943,,,,,2021-09-16 23:00:00+00:00,47737.82,0.630826612303943,30356.26604958909,60.470553318964505,-302.45,471346.39,-0.06%,-1.00%
LTC_USDT,2021-09-15 23:00:00+00:00,189.0,83.40045595190468,,,,,2021-09-16 23:00:00+00:00,185.2,83.40045595190468,15762.686174909984,31.20845061720273,-348.13,470998.26,-0.07%,-2.21%
SHIB_USDT,2021-09-17 00:00:00+00:00,8.25e-06,1809023250.48702,8.64e-06,1727365950.98587,9.14e-06,1632871095.899115,2021-09-20 23:00:00+00:00,7.02e-06,5169260297.372005,44773.32544955374,81.06153273710524,-8566.18,462432.08,-1.85%,-19.13%
MATIC_USDT,2021-09-17 23:00:00+00:00,1.422,9642.808479995025,,,,,2021-09-18 23:00:00+00:00,1.366,9642.808479995025,13712.073658552925,26.884150042226125,-566.88,461865.19,-0.12%,-4.13%
EOS_USDT,2021-09-17 23:00:00+00:00,5.251,3328.310064731411,5.423,3222.7468467461995,,,2021-09-19 23:00:00+00:00,4.909,6551.05691147761,34953.91229980928,67.11305067825288,-2861.89,459003.31,-0.62%,-8.19%
BTC_USDT,2021-09-18 23:00:00+00:00,48292.74,0.6701869755989871,,,,,2021-09-19 23:00:00+00:00,47241.75,0.6701869755989871,32365.165363988228,64.02597091849168,-768.39,458234.92,-0.17%,-2.37%
SOL_USDT,2021-09-18 23:00:00+00:00,169.22,74.95239426194283,,,,,2021-09-19 23:00:00+00:00,152.76,74.95239426194283,12683.444157005966,24.133171904460355,-1257.85,456977.07,-0.28%,-9.92%
CFX_USDT,2021-09-19 00:00:00+00:00,0.6493,17094.16680728555,0.7382,15035.54931992754,,,2021-09-20 23:00:00+00:00,0.3949,32129.71612721309,22198.48501594102,34.886509914577466,-9545.35,447431.72,-2.13%,-43.00%
ATOM_USDT,2021-10-01 23:00:00+00:00,37.85,282.608176733953,39.2,272.8754971780643,41.35,258.6872911579231,2021-10-04 23:00:00+00:00,36.8,814.1709650699404,32090.158468140362,62.05164998271417,-2190.72,445241.01,-0.49%,-6.83%
SOL_USDT,2021-10-01 23:00:00+00:00,161.56,80.83411023752538,167.38,78.023412892667,172.73,75.6067784980872,2021-10-10 23:00:00+00:00,147.55,234.46430162827957,39178.6765499238,73.77388425517645,-4657.24,440583.76,-1.06%,-11.89%
XRP_USDT,2021-10-01 23:00:00+00:00,1.0422,16874.69463759894,1.0819,16255.482716799715,,,2021-10-21 23:00:00+00:00,1.0886,33130.17735439866,35173.61350261123,71.23912457060962,820.66,441404.42,0.19%,2.33%
FTM_USDT,2021-10-01 23:00:00+00:00,1.4174,7025.51621826388,1.4698,6775.048773824481,1.5389,6470.834159313291,2021-11-05 23:00:00+00:00,2.6529,20271.39915140165,29873.90006330167,83.65189487205511,23820.44,465224.86,5.12%,79.74%
LINK_USDT,2021-10-01 23:00:00+00:00,26.31,525.7697980542846,27.01,512.1437758907155,27.72,499.026096205203,2021-10-11 23:00:00+00:00,25.22,1536.939670150203,41499.010160424674,80.2606286416128,-2817.65,462407.21,-0.61%,-6.79%
ETH_USDT,2021-10-01 23:00:00+00:00,3309.91,5.716963589756421,3386.54,5.587601196315613,3467.35,5.457376658073363,2021-11-16 23:00:00+00:00,4209.76,16.7619414441454,56767.904866112025,127.33165548001759,13668.51,476075.73,2.87%,24.08%
DOT_USDT,2021-10-01 23:00:00+00:00,31.94,411.466741666776,32.85,400.06842401329766,34.58,380.053433453928,2021-10-27 23:00:00+00:00,40.44,1191.5885991340017,39426.74318651048,87.61458613548952,8673.49,484749.21,1.79%,22.00%
DOGE_USDT,2021-10-01 23:00:00+00:00,0.2226,82650.25044599059,,,,,2021-10-02 23:00:00+00:00,0.2185,82650.25044599059,18397.945749277504,36.45702547172645,-375.32,484373.89,-0.08%,-2.04%
MATIC_USDT,2021-10-01 23:00:00+00:00,1.266,11506.3636945957,1.3,11205.428028737044,1.339,10879.056338579654,2021-11-09 23:00:00+00:00,1.775,33590.8480619124,43701.169312074475,103.32492462196899,15819.26,500193.15,3.16%,36.20%
BTC_USDT,2021-10-01 23:00:00+00:00,48141.61,0.5470177107957213,48910.24,0.5384212650811038,49919.99,0.5275304201026564,2021-10-27 23:00:00+00:00,58413.44,1.6129693959794813,79002.9398886612,173.2220309225449,15042.93,515236.08,2.92%,19.04%
ADA_USDT,2021-10-03 23:00:00+00:00,2.251,7783.845778647505,,,,,2021-10-04 23:00:00+00:00,2.191,7783.845778647505,17521.43684773553,34.57584294875221,-501.61,514734.47,-0.10%,-2.86%
ADA_USDT,2021-10-05 23:00:00+00:00,2.233,8331.6031546725,2.343,7940.448076988346,,,2021-10-10 23:00:00+00:00,2.189,16272.051231660847,37208.93968876739,72.82845983487299,-1662.25,513072.22,-0.32%,-4.47%
FIL_USDT,2021-10-05 23:00:00+00:00,70.89,205.57097263857065,73.36,198.6494854191422,76.64,168.85969302324483,2021-10-15 23:00:00+00:00,67.33,573.0801510809576,42087.25937399803,80.67274594627779,-3582.45,509489.78,-0.70%,-8.51%
SOL_USDT,2021-10-12 23:00:00+00:00,152.32,93.47141511072124,,,,,2021-10-13 23:00:00+00:00,148.04,93.47141511072124,14237.565949665059,28.075074242656235,-428.13,509061.65,-0.08%,-3.01%
XTZ_USDT,2021-10-13 00:00:00+00:00,7.133,1680.034596925011,,,,,2021-10-15 23:00:00+00:00,6.848,1680.034596925011,11983.686779866104,23.48856369960858,-502.30,508559.35,-0.10%,-4.19%
LINK_USDT,2021-10-13 23:00:00+00:00,25.66,642.9119316222655,26.48,623.003027395292,27.35,603.1853808200121,2021-10-18 23:00:00+00:00,25.71,1869.1003398375697,49491.360496281995,97.54593023350591,-1534.34,507025.01,-0.30%,-3.10%
SLP_USDT,2021-10-13 23:00:00+00:00,0.0758,121289.8149898603,0.0818,112393.25154317128,,,2021-10-15 23:00:00+00:00,0.0735,233683.0665330316,18387.535952462822,35.563241342640644,-1247.39,505777.62,-0.25%,-6.78%
ADA_USDT,2021-10-15 23:00:00+00:00,2.218,9841.22347627538,,,,,2021-10-16 23:00:00+00:00,2.179,9841.22347627538,21827.83367037879,43.27185962518284,-427.08,505350.54,-0.08%,-1.96%
SOL_USDT,2021-10-15 23:00:00+00:00,163.18,95.21322222019364,,,,,2021-10-19 23:00:00+00:00,155.78,95.21322222019364,15536.893601891199,30.369209359352965,-734.95,504615.59,-0.15%,-4.73%
SOL_USDT,2021-10-20 23:00:00+00:00,176.72,100.70840786710484,185.5,95.9417241955513,191.1,93.13024509824578,2021-11-16 23:00:00+00:00,219.04,289.78037716090193,53391.5695148243,116.86506332814827,9965.06,514580.65,1.94%,18.66%
LINK_USDT,2021-10-20 23:00:00+00:00,27.49,705.7325177580077,28.26,686.5034293406804,29.48,658.0931788727147,2021-11-15 23:00:00+00:00,32.04,2050.329125971403,58201.76073950289,123.89430593562663,7366.89,521947.54,1.41%,12.66%
LUNA_USDT,2021-10-20 23:00:00+00:00,42.63,346.26764416817014,44.4,332.46373132633096,45.77,322.51233713980974,2021-11-16 23:00:00+00:00,43.24,1001.2437126343108,44284.16901266728,87.57794714697488,-1077.97,520869.57,-0.21%,-2.43%
EOS_USDT,2021-10-21 00:00:00+00:00,4.873,4231.595821953679,,,,,2021-10-22 23:00:00+00:00,4.614,4231.595821953679,20620.566440380277,40.14514956287456,-1136.13,519733.44,-0.22%,-5.51%
AVAX_USDT,2021-10-21 23:00:00+00:00,61.48,258.3997705207755,63.88,243.10320848115632,65.54,242.39270509028495,2021-11-18 23:00:00+00:00,100.63,743.8956840922168,47302.26874101082,122.16049143120802,27433.79,547167.24,5.01%,58.00%
DOT_USDT,2021-10-28 23:00:00+00:00,41.82,424.3717972378781,43.01,412.63028506133605,49.98,355.08660585210214,2021-11-10 23:00:00+00:00,46.74,1192.0886881513163,53241.685681464194,108.95991096565672,2367.58,549534.82,0.43%,4.45%
BTC_USDT,2021-10-28 23:00:00+00:00,60575.89,0.4721482887944987,61388.0,0.4659021764140188,,,2021-11-01 23:00:00+00:00,60911.11,0.9380504652085176,57201.605611407576,114.33930068327477,-178.25,549356.57,-0.03%,-0.31%
DOGE_USDT,2021-10-28 23:00:00+00:00,0.2997,53256.71652949863,,,,,2021-11-05 23:00:00+00:00,0.2609,53256.71652949863,15961.037943890742,29.855715286436933,-2096.22,547260.35,-0.38%,-13.13%
OMG_USDT,2021-11-02 00:00:00+00:00,14.677,1146.2969410264286,15.019,1120.1944339466604,17.159,767.5030349405894,2021-11-12 23:00:00+00:00,13.042,3033.9944099136783,46817.98498343535,86.38734007752834,-7335.02,539925.33,-1.36%,-15.67%
FIL_USDT,2021-11-05 23:00:00+00:00,63.48,319.04192996687874,,,,,2021-11-06 23:00:00+00:00,61.89,319.04192996687874,20252.78171429746,39.99828675994759,-547.27,539378.06,-0.10%,-2.70%
FTM_USDT,2021-11-06 23:00:00+00:00,2.7683,5023.7780940685925,2.8614,4860.3218346998265,,,2021-11-10 23:00:00+00:00,2.6362,9884.09992876842,27814.649795620167,53.871114027839475,-1812.06,537566.00,-0.34%,-6.51%
BTC_USDT,2021-11-07 23:00:00+00:00,63273.59,0.5679815025679644,66947.66,0.0483639797606311,,,2021-11-16 23:00:00+00:00,60058.87,0.6163454823285955,39176.08399433094,76.19309719259093,-2235.26,535330.74,-0.42%,-5.71%
FTM_USDT,2022-02-07 23:00:00+00:00,2.3155,6821.821881160166,,,,,2022-02-10 23:00:00+00:00,2.1006,6821.821881160166,15795.928565826365,30.125847609391407,-1496.14,533834.60,-0.28%,-9.47%
ATOM_USDT,2022-02-07 23:00:00+00:00,31.63,478.9812169248292,,,,,2022-02-08 23:00:00+00:00,30.39,478.9812169248292,15150.175891332347,29.70641507367791,-623.64,533210.96,-0.12%,-4.12%
LUNA_USDT,2022-02-07 23:00:00+00:00,59.41,250.5520067747645,,,,,2022-02-08 23:00:00+00:00,57.26,250.5520067747645,14885.294722488758,29.231902630411774,-567.92,532643.04,-0.11%,-3.82%
ATOM_USDT,2022-02-09 23:00:00+00:00,30.93,502.04584428772,,,,,2022-02-10 23:00:00+00:00,29.08,502.04584428772,15528.277963819179,30.127771115706075,-958.91,531684.13,-0.18%,-6.18%
LUNA_USDT,2022-02-09 23:00:00+00:00,57.52,263.8867730541456,,,,,2022-02-10 23:00:00+00:00,52.18,263.8867730541456,15178.767186074454,28.948379004039772,-1438.10,530246.02,-0.27%,-9.47%
LUNA_USDT,2022-02-14 23:00:00+00:00,53.8,298.0172151346251,55.43,289.25358423674595,57.68,277.9702873481766,2022-02-17 23:00:00+00:00,50.28,865.2410867195476,48099.97852272848,91.60430036298732,-4687.26,525558.76,-0.89%,-9.74%
MATIC_USDT,2022-02-15 23:00:00+00:00,1.871,10031.585013976865,,,,,2022-02-17 23:00:00+00:00,1.661,10031.585013976865,18769.095561150712,35.43155826936628,-2142.06,523416.70,-0.41%,-11.41%
FTM_USDT,2022-02-15 23:00:00+00:00,2.0895,7950.540998213122,,,,,2022-02-17 23:00:00+00:00,1.8971,7950.540998213122,16612.65541576632,31.695626743476435,-1561.38,521855.32,-0.30%,-9.40%
DOT_USDT,2022-02-15 23:00:00+00:00,20.16,1033.7400860073344,,,,,2022-02-16 23:00:00+00:00,19.76,1033.7400860073344,20840.200133907863,41.26690423341279,-454.76,521400.56,-0.09%,-2.18%
DOGE_USDT,2022-02-15 23:00:00+00:00,0.1517,157174.1589078806,,,,,2022-02-17 23:00:00+00:00,0.1383,157174.1589078806,23843.319906325487,45.58050608328537,-2151.71,519248.84,-0.41%,-9.02%
SOL_USDT,2022-02-15 23:00:00+00:00,105.52,171.9528874276705,,,,,2022-02-16 23:00:00+00:00,101.86,171.9528874276705,18144.46868136779,35.6595897947503,-665.01,518583.83,-0.13%,-3.67%
FIL_USDT,2022-02-15 23:00:00+00:00,22.35,923.5447487590023,22.86,902.9407320544054,23.39,882.4807667705732,2022-02-17 23:00:00+00:00,20.53,2708.966247583981,61923.67540429112,117.53875246719025,-6426.14,512157.70,-1.25%,-10.38%
LINK_USDT,2022-02-15 23:00:00+00:00,17.34,1125.6295277899462,,,,,2022-02-17 23:00:00+00:00,15.59,1125.6295277899462,19518.416011877667,37.06698035012293,-2006.92,510150.78,-0.39%,-10.28%
SAND_USDT,2022-02-15 23:00:00+00:00,4.4183,4295.5670240801055,,,,,2022-02-17 23:00:00+00:00,3.7388,4295.5670240801055,18979.10378249313,35.03936977212383,-2953.88,507196.90,-0.58%,-15.56%
ADA_USDT,2022-02-15 23:00:00+00:00,1.107,20903.61284620787,,,,,2022-02-16 23:00:00+00:00,1.082,20903.61284620787,23140.29942075211,45.75800852034902,-568.35,506628.55,-0.11%,-2.46%
BNB_USDT,2022-02-28 23:00:00+00:00,395.6,64.12701055961371,406.8,62.3614684793097,418.7,60.58907422350892,2022-03-04 23:00:00+00:00,374.2,187.07755326243236,76105.93613214955,146.11035656295172,-6247.63,500380.93,-1.25%,-8.21%
ETH_USDT,2022-02-28 23:00:00+00:00,2920.95,7.365451977594271,3019.76,7.124445967213945,,,2022-03-04 23:00:00+00:00,2622.1,14.489897944808217,43028.23390790797,81.02219530898958,-5115.29,495265.63,-1.03%,-11.89%
BTC_USDT,2022-02-28 23:00:00+00:00,43160.0,0.6478521643932547,44640.38,0.6263678628007394,,,2022-03-04 23:00:00+00:00,39148.66,1.274220027193994,55922.59883042574,105.80660544023418,-6144.40,489121.23,-1.26%,-10.99%
PEOPLE_USDT,2022-02-28 23:00:00+00:00,0.0703,135309.79157673294,0.0742,128197.8213995192,,,2022-03-04 23:00:00+00:00,0.0566,263507.61297625216,19024.55669568865,33.939087590144524,-4143.96,484977.27,-0.85%,-21.78%
DOT_USDT,2022-02-28 23:00:00+00:00,18.94,993.1368359429748,19.37,971.0899159917368,,,2022-03-04 23:00:00+00:00,16.79,1964.2267519347115,37620.02334551989,70.5993905105037,-4711.26,480266.01,-0.98%,-12.52%
FIL_USDT,2022-02-28 23:00:00+00:00,21.7,920.3695382309764,,,,,2022-03-03 23:00:00+00:00,20.13,920.3695382309764,19972.01897961219,38.499057784201746,-1483.48,478782.53,-0.31%,-7.43%
XRP_USDT,2022-02-28 23:00:00+00:00,0.7809,24251.725659826883,,,,,2022-03-02 23:00:00+00:00,0.7687,24251.725659826883,18938.172567758815,37.580474082467745,-333.45,478449.08,-0.07%,-1.76%
SOL_USDT,2022-02-28 23:00:00+00:00,99.68,164.1133796092118,104.24,156.93420644134915,,,2022-03-04 23:00:00+00:00,88.32,321.04758605056094,32717.64335889247,61.07256615887802,-4423.79,474025.29,-0.93%,-13.52%
ATOM_USDT,2022-02-28 23:00:00+00:00,31.36,539.4589225370149,32.19,525.5492951463432,33.5,504.997964500322,2022-03-04 23:00:00+00:00,30.48,1570.00618218368,50752.295432282364,98.60608386524093,-2997.11,471028.18,-0.64%,-5.91%
AVAX_USDT,2022-02-28 23:00:00+00:00,84.54,178.50644478016898,89.52,168.57612647135264,,,2022-03-03 23:00:00+00:00,78.5,347.0825712515216,30181.869683430974,57.42785152667542,-2993.32,468034.86,-0.64%,-9.92%
ROSE_USDT,2022-03-02 23:00:00+00:00,0.26323,51911.01229342415,,,,,2022-03-03 23:00:00+00:00,0.25039,51911.01229342415,13664.53576599804,26.662534134148515,-693.20,467341.66,-0.15%,-5.07%
XRP_USDT,2022-03-09 23:00:00+00:00,0.7658,26690.05703326769,,,,,2022-03-10 23:00:00+00:00,0.7361,26690.05703326769,20439.2456760764,40.08579665826475,-832.78,466508.88,-0.18%,-4.07%
BNB_USDT,2022-03-09 23:00:00+00:00,393.2,66.12509439773123,,,,,2022-03-10 23:00:00+00:00,372.0,66.12509439773123,26000.38711718792,50.59892223314394,-1452.45,465056.43,-0.31%,-5.59%
ETH_USDT,2022-03-09 23:00:00+00:00,2726.98,7.686031715040228,,,,,2022-03-10 23:00:00+00:00,2606.7,7.686031715040228,20959.6547662804,40.99483363787576,-965.47,464090.96,-0.21%,-4.61%
TRX_USDT,2022-03-09 23:00:00+00:00,0.0608,498550.4106889754,,,,,2022-03-10 23:00:00+00:00,0.05989,498550.4106889754,30311.864969889706,60.17004906605244,-513.85,463577.11,-0.11%,-1.70%
ATOM_USDT,2022-03-09 23:00:00+00:00,30.05,511.0915585622484,,,,,2022-03-10 23:00:00+00:00,28.03,511.0915585622484,15358.301334795564,29.68419772129539,-1062.09,462515.02,-0.23%,-6.92%
BTC_USDT,2022-03-09 23:00:00+00:00,41941.71,0.6226877733065392,,,,,2022-03-10 23:00:00+00:00,39422.0,0.6226877733065392,26116.590008568608,50.664187407858996,-1619.66,460895.36,-0.35%,-6.20%
NEAR_USDT,2022-03-09 23:00:00+00:00,11.598,1333.3897093145106,,,,,2022-03-10 23:00:00+00:00,11.042,1333.3897093145106,15464.653848629694,30.187943018880524,-771.55,460123.81,-0.17%,-4.99%
PEOPLE_USDT,2022-03-09 23:00:00+00:00,0.0648,149725.37096385134,,,,,2022-03-10 23:00:00+00:00,0.0588,149725.37096385134,9702.204038457567,18.506055851132025,-916.86,459206.95,-0.20%,-9.45%
IMX_USDT,2022-03-09 23:00:00+00:00,1.601,5610.605201215214,,,,,2022-03-10 23:00:00+00:00,1.51,5610.605201215214,8982.578927145558,17.454592780980533,-528.02,458678.93,-0.12%,-5.88%
DOT_USDT,2022-03-09 23:00:00+00:00,17.86,1073.2397604978544,,,,,2022-03-10 23:00:00+00:00,16.96,1073.2397604978544,19168.06212249168,37.370208460535295,-1003.29,457675.64,-0.22%,-5.23%
SAND_USDT,2022-03-16 23:00:00+00:00,3.2589,5636.97075656462,,,,,2022-04-05 23:00:00+00:00,3.3339,5636.97075656462,18370.32399856844,37.16342080387923,385.61,458061.25,0.08%,2.10%
ETH_USDT,2022-03-16 23:00:00+00:00,2773.81,8.597086686586787,2818.57,8.46056156920754,2896.67,8.232447956488414,2022-04-06 23:00:00+00:00,3168.51,25.29009621228274,71540.05506636389,151.67197781594388,8440.20,466501.45,1.81%,11.80%
NEAR_USDT,2022-03-16 23:00:00+00:00,10.815,1487.5809665915167,11.117,1447.169933766956,11.445,1405.6957757699652,2022-04-11 23:00:00+00:00,16.051,4340.446676128438,48264.56446106175,117.9330740595993,21286.01,487787.46,4.36%,44.10%
BNB_USDT,2022-03-16 23:00:00+00:00,385.4,73.46394128921574,391.2,72.37475197562307,396.9,71.33535644460505,2022-04-06 23:00:00+00:00,420.1,217.17404970944384,84939.00891859124,176.17382720152858,6119.64,493907.10,1.24%,7.20%
GALA_USDT,2022-03-16 23:00:00+00:00,0.23885,59893.18568467135,,,,,2022-03-17 23:00:00+00:00,0.22694,59893.18568467135,14305.487400783752,27.89764696006307,-741.23,493165.87,-0.15%,-5.18%
SOL_USDT,2022-03-16 23:00:00+00:00,87.77,206.25490850228135,89.72,201.7721056536473,112.95,160.2743985767617,2022-04-08 23:00:00+00:00,109.92,568.3014127326903,54308.979957735704,116.77667124531305,8041.93,501207.81,1.60%,14.81%
BTC_USDT,2022-03-16 23:00:00+00:00,41114.0,0.6437531806689143,41693.03,0.6348127797385257,,,2022-04-06 23:00:00+00:00,43170.47,1.27856596040744,52934.53654004348,108.13082997683406,2153.63,503361.43,0.43%,4.07%
LINK_USDT,2022-03-17 00:00:00+00:00,14.73,1373.8883472630482,15.07,1342.8915298729064,16.74,835.6111584662797,2022-04-06 23:00:00+00:00,15.41,3552.3910356022343,54462.88150309492,109.20522736172424,170.26,503531.69,0.03%,0.31%
AVAX_USDT,2022-03-17 23:00:00+00:00,79.4,209.5863779123244,84.38,197.2168571490704,86.59,192.18337459566413,2022-04-06 23:00:00+00:00,82.94,598.9866096570589,49923.47521871568,99.60342462367214,-343.13,503188.56,-0.07%,-0.69%
CELO_USDT,2022-03-18 00:00:00+00:00,2.852,4656.043566922668,2.961,4484.645813192655,3.065,4332.475123283344,2022-04-10 23:00:00+00:00,3.44,13473.164503398668,39837.10875859035,86.18479465028176,6424.39,509612.95,1.26%,16.13%
BNB_USDT,2022-04-07 23:00:00+00:00,436.0,75.57614638510152,,,,,2022-04-08 23:00:00+00:00,421.5,75.57614638510152,32951.199823904266,64.80654552522455,-1160.66,508452.29,-0.23%,-3.52%
FIL_USDT,2022-04-07 23:00:00+00:00,22.47,740.5417366858976,,,,,2022-04-08 23:00:00+00:00,21.31,740.5417366858976,16639.97282333212,32.42091723210859,-891.45,507560.84,-0.18%,-5.36%
ETH_USDT,2022-04-07 23:00:00+00:00,3227.19,9.836368168386327,3267.66,9.714544655605136,,,2022-04-08 23:00:00+00:00,3192.39,19.550912823991467,63487.65797866935,125.90179656885148,-1199.42,506361.42,-0.24%,-1.89%
ETH_USDT,2022-04-09 23:00:00+00:00,3258.57,10.354290738665616,,,,,2022-04-10 23:00:00+00:00,3203.04,10.354290738665616,33740.18117229362,66.90538857986914,-641.88,505719.54,-0.13%,-1.90%
EUR_USDT,2022-07-20 00:00:00+00:00,1.0243,191532.7117914488,,,,,2022-07-20 23:00:00+00:00,1.0184,191532.7117914488,196186.956687981,391.24387037639235,-1521.29,504198.26,-0.30%,-0.78%
EUR_USDT,2022-07-21 23:00:00+00:00,1.0216,187793.66640956025,,,,,2022-07-23 23:00:00+00:00,1.0201,187793.66640956025,191850.00960400677,383.41832870839914,-665.11,503533.15,-0.13%,-0.35%
GMT_USDT,2022-07-24 23:00:00+00:00,0.97022,16511.37720070014,,,,,2022-07-25 23:00:00+00:00,0.91741,16511.37720070014,16019.668387663289,31.167370945357604,-903.13,502630.02,-0.18%,-5.64%
BTC_USDT,2022-07-27 23:00:00+00:00,22952.45,1.2944858780455304,23282.54,1.276133205034594,23745.57,1.2512490705233077,2022-08-04 23:00:00+00:00,22622.98,3.821868153603432,89134.8671746384,175.59691397624576,-2848.42,499781.60,-0.57%,-3.20%
AVAX_USDT,2022-07-27 23:00:00+00:00,23.39,742.544208982741,24.13,719.7724429385128,,,2022-08-02 23:00:00+00:00,22.85,1462.3166519212537,34736.21809621262,68.15015359261326,-1390.43,498391.17,-0.28%,-4.00%
DOT_USDT,2022-07-27 23:00:00+00:00,7.68,2931.8339497447814,7.85,2868.342004336296,8.62,2152.709538713143,2022-08-17 23:00:00+00:00,8.37,7952.88549279422,63589.32569178714,130.15497726647135,2846.17,501237.34,0.57%,4.48%
SOL_USDT,2022-07-27 23:00:00+00:00,40.23,443.2054370352111,41.93,425.23622065171816,43.81,406.9882385739909,2022-08-02 23:00:00+00:00,39.79,1275.42989626092,53490.46419577963,104.23981976800164,-2845.35,498391.99,-0.57%,-5.32%
GMT_USDT,2022-07-27 23:00:00+00:00,0.96626,17192.592081583796,0.99765,16651.645391420996,1.0303,16123.958094488167,2022-07-31 23:00:00+00:00,0.95722,49968.19556749296,49837.54207425348,97.66809823536909,-2104.65,496287.33,-0.42%,-4.22%
